,ID,lat,lon,start_date,incident name,fully_contained,geographic_area,size,temp,feels_like,pressure,humidity,dew_point,clouds,wind_speed,rain,weather,weather_description
505,22551,33.837,-110.374,2023-07-27 00:00:00,Spoon,False,SWC,4560.0,309.63,307.75,1010,19,282.3,95,7.86,0.0,Clouds,overcast clouds
506,22591,30.031,-85.055,2023-08-15 00:00:00,Old_97,True,SAC,803.0,302.58,309.58,1015,83,299.39,95,1.91,0.0,Clouds,overcast clouds
507,22597,41.778,-123.041,2023-08-15 00:00:00,Head,False,ONCC,3580.0,311.63,312.09,1010,26,288.72,54,2.05,0.13,Rain,light rain
508,22600,45.43,-107.831,2023-08-15 00:00:00,Coulee,True,NRC,614.0,303.25,301.86,1017,28,282.75,0,1.19,0.0,Clear,clear sky
509,22602,20.771,-156.326,2023-08-08 00:00:00,Pulehu,True,ONCC,2000.0,298.42,298.78,1017,68,292.09,20,13.38,0.0,Clouds,few clouds
510,22603,41.004,-123.629,2023-08-15 00:00:00,Lone_Pine,False,ONCC,410.0,306.29,304.31,1008,21,281.05,77,0.89,0.0,Clouds,broken clouds
511,22672,64.474,-152.48,2023-07-24 00:00:00,Cosna,False,ACC,235.0,299.84,300.13,1008,47,287.6,44,1.38,0.0,Clouds,scattered clouds
512,22673,65.187,-151.16,2023-07-25 00:00:00,Jordan,False,ACC,1627.0,299.59,299.59,1007,47,287.38,12,0.18,0.0,Clouds,few clouds
513,22674,63.735,-154.054,2023-07-25 00:00:00,Browns,False,ACC,52.0,299.98,300.52,1009,52,289.31,3,2.87,0.0,Clear,clear sky
514,22675,65.646,-152.465,2023-07-25 00:00:00,Dagislakhna,False,ACC,160.0,300.72,301.37,1008,53,290.29,21,0.82,0.0,Clouds,few clouds
515,22680,34.409,-111.334,2023-08-07 00:00:00,Brady,False,SWC,264.0,305.34,303.14,1023,16,276.36,0,4.63,0.0,Clear,clear sky
516,22691,37.763,-119.56,2023-07-15 00:00:00,Pika,False,ONCC,840.0,301.68,300.29,1015,21,277.25,0,2.67,0.0,Clear,clear sky
517,22692,40.643,-123.653,2023-08-17 00:00:00,Pilot,False,ONCC,500.0,304.76,303.64,1013,31,285.58,89,1.21,0.0,Clouds,overcast clouds
518,22704,29.869,-94.071,2023-08-17 00:00:00,Canal,True,SAC,377.5,304.1,306.72,1011,55,294.01,0,4.12,0.0,Clear,clear sky
519,22749,36.557,-113.674,2023-08-15 00:00:00,Hidden,True,GBC,417.0,303.95,302.37,1013,26,282.25,21,1.33,0.28,Rain,light rain
520,22797,41.572,-123.139,2023-08-18 00:00:00,LAKE,False,ONCC,170.0,298.38,297.79,1010,32,280.53,12,2.07,0.0,Clouds,few clouds
521,22803,31.468,-93.443,2023-08-14 00:00:00,M_Carmel,True,SAC,350.0,312.34,311.96,1012,22,286.73,0,0.0,0.0,Clear,clear sky
522,22804,33.501,-98.167,2023-08-18 00:00:00,Owl,True,SAC,300.0,314.98,314.45,1006,18,285.8,51,0.79,0.0,Clouds,broken clouds
523,22805,32.497,-89.27,2023-08-17 00:00:00,3251_Mills_Road,True,SAC,120.0,303.79,303.23,1012,37,287.45,1,2.1,0.0,Clear,clear sky
524,22838,47.818,-114.67,2023-08-02 00:00:00,Mill Pocket,True,NRC,1869.0,308.09,305.74,1012,16,278.56,0,1.28,0.0,Clear,clear sky
525,22839,48.027,-115.354,2023-08-03 00:00:00,Gravel Pit,True,NRC,304.0,306.63,304.32,1010,16,277.39,49,3.19,0.0,Clouds,scattered clouds
526,22857,31.007,-101.022,2023-08-17 00:00:00,Noelke_3,True,SAC,2766.0,310.19,310.41,1010,28,288.66,24,3.18,0.0,Clouds,few clouds
527,22858,26.913,-98.145,2023-08-18 00:00:00,Electric_Slide,True,SAC,1456.0,312.04,313.45,1009,28,290.23,56,5.37,0.0,Clouds,broken clouds
528,22865,40.199,-108.746,2023-08-16 00:00:00,DESERADO,True,RMC,1131.0,305.87,303.55,1022,14,274.91,0,0.0,0.0,Clear,clear sky
529,22891,36.57,-112.076,2023-08-05 00:00:00,Kane,True,SWC,2854.0,302.47,300.85,1013,20,277.21,0,3.1,0.0,Clear,clear sky
530,22892,33.849,-111.508,2023-07-22 00:00:00,Diamond,True,SWC,5060.0,310.67,308.65,1005,17,281.5,96,3.4,0.0,Clouds,overcast clouds
531,22905,45.837,-105.408,2023-08-18 00:00:00,Upper_Mizpah,True,NRC,831.0,308.89,308.05,1002,26,286.42,0,5.77,0.0,Clear,clear sky
532,22908,31.384,-91.068,2023-08-19 00:00:00,Cheek,True,SAC,367.2,310.61,313.01,1011,34,292.09,29,0.8,0.0,Clouds,scattered clouds
533,22965,43.673,-107.766,2023-08-18 00:00:00,BLACK_MOUNTAIN,False,RMC,2493.0,308.03,306.74,1005,25,285.1,0,3.33,0.0,Clear,clear sky
534,23002,32.635,-116.643,2023-08-18 00:00:00,COYOTE,False,ONCC,466.0,302.59,301.04,1010,23,279.31,2,3.18,0.0,Clear,clear sky
535,23005,44.38,-116.5,2023-08-19 00:00:00,RILEY,True,GBC,1400.0,302.67,301.47,1006,30,283.28,32,3.4,0.0,Clouds,scattered clouds
536,23043,47.828,-114.593,2023-07-30 00:00:00,Niarada,True,NRC,20365.0,306.21,305.53,1011,32,287.32,18,3.1,0.0,Clouds,few clouds
537,23104,33.501,-108.64,2023-07-19 00:00:00,Dark,True,SWC,4246.0,301.37,299.98,1014,17,274.03,62,2.36,0.0,Clouds,broken clouds
538,23105,33.994,-108.304,2023-07-20 00:00:00,Tub,True,SWC,305.0,305.22,303.14,1014,19,278.72,61,2.47,0.0,Clouds,broken clouds
539,23106,32.935,-107.868,2023-07-25 00:00:00,Noonday,True,SWC,927.0,304.17,302.39,1015,23,280.63,3,4.61,0.0,Clear,clear sky
540,23109,43.699,-105.361,2023-08-21 00:00:00,BLASTING,True,RMC,1340.0,298.87,298.88,1012,53,288.58,100,9.66,0.0,Clouds,overcast clouds
541,23111,34.194,-95.083,2023-08-21 00:00:00,Rough_Holler_Fire,True,SAC,125.0,311.37,318.37,1015,50,299.11,26,2.13,0.0,Clouds,scattered clouds
542,23334,43.763,-122.381,2023-08-06 00:00:00,Salmon,True,NWCC,135.0,300.44,300.34,1019,42,286.41,49,4.02,0.52,Rain,light rain
543,23339,46.946,-117.801,2023-08-18 00:00:00,WINONA,True,NWCC,2525.0,311.16,309.61,1002,19,283.54,68,7.01,0.0,Clouds,broken clouds
544,23349,46.518,-116.333,2023-08-20 00:00:00,Old Ahsahka,False,NRC,149.0,303.28,301.38,1005,13,272.01,45,0.45,0.0,Clouds,scattered clouds
545,23362,44.328,-116.591,2023-08-19 00:00:00,ANT,True,GBC,6570.0,302.19,301.31,1005,34,284.75,29,3.85,0.0,Clouds,scattered clouds
546,23369,31.748,-95.807,2023-08-21 00:00:00,Rumps,False,SAC,343.0,314.3,314.96,1013,22,288.34,0,5.66,0.0,Clear,clear sky
547,23370,31.657,-94.16,2023-08-20 00:00:00,Spann,False,SAC,300.0,311.66,314.64,1010,33,292.52,0,1.54,0.0,Clear,clear sky
548,23371,29.474,-98.989,2023-08-20 00:00:00,Stead,False,SAC,403.0,312.16,310.43,1013,17,282.69,0,3.09,0.0,Clear,clear sky
549,23372,33.196,-98.482,2023-08-21 00:00:00,Cearley,False,SAC,855.0,313.57,314.17,1010,23,288.43,0,4.47,0.0,Clear,clear sky
550,23392,64.855,-150.487,2023-07-25 00:00:00,Mooseheart,False,ACC,297.0,303.42,303.54,1006,43,289.46,9,0.71,0.0,Clear,clear sky
551,23393,66.71,-156.96,2023-07-25 00:00:00,Pick,False,ACC,1803.0,300.12,301.05,1008,58,291.16,20,2.06,0.0,Clouds,few clouds
552,23394,65.619,-146.119,2023-07-29 00:00:00,Preacher,True,ACC,1830.0,297.9,297.95,1015,58,289.09,92,2.52,0.0,Clouds,overcast clouds
553,23395,65.253,-145.999,2023-07-29 00:00:00,Crooked,True,ACC,788.0,297.68,297.62,1015,55,288.05,81,2.36,0.0,Clouds,broken clouds
554,23396,65.351,-147.891,2023-08-03 00:00:00,Wickersham,True,ACC,1862.0,295.01,294.32,1018,41,281.18,100,2.11,0.0,Clouds,overcast clouds
555,23397,66.7,-149.398,2023-07-26 00:00:00,Hodzana,True,ACC,889.0,298.97,298.89,1012,49,287.45,35,1.76,0.0,Clouds,scattered clouds
556,23398,65.162,-147.746,2023-08-04 00:00:00,Lost Horse Creek,False,ACC,9317.0,296.81,296.33,1016,42,283.15,100,2.03,0.0,Clouds,overcast clouds
557,23399,64.068,-150.247,2023-08-06 00:00:00,Chitsia,True,ACC,201.0,299.6,299.6,1013,40,284.92,12,2.5,0.0,Clouds,few clouds
558,23400,66.764,-142.463,2023-07-30 00:00:00,Kevinjik,True,ACC,3319.0,297.46,297.7,1013,67,290.94,75,1.76,2.08,Rain,moderate rain
559,23401,65.314,-141.155,2023-08-04 00:00:00,Waterfall,True,ACC,1182.0,293.2,292.62,1016,52,283.05,91,1.71,0.0,Clouds,overcast clouds
560,23402,67.404,-141.237,2023-07-29 00:00:00,Sunagun,True,ACC,122.0,300.91,300.67,1015,41,286.47,19,1.13,0.0,Clouds,few clouds
561,23410,33.377,-110.982,2023-07-29 00:00:00,Carlota,False,SWC,344.0,311.99,311.18,1008,21,285.73,94,3.91,0.17,Rain,light rain
562,23411,33.618,-109.388,2023-08-06 00:00:00,Black River Complex,True,SWC,2357.0,300.01,299.18,1013,21,275.87,46,3.72,0.0,Clouds,scattered clouds
563,23764,40.063,-122.841,2023-08-16 00:00:00,SLIDE 1,True,ONCC,473.0,305.6,305.54,1016,37,289.04,32,2.17,0.0,Clouds,scattered clouds
564,23797,32.051,-94.084,2023-08-20 00:00:00,Clear Lake,True,SAC,771.0,311.72,318.72,1012,42,296.51,77,1.89,0.0,Clouds,broken clouds
565,23798,32.283,-99.744,2023-08-18 00:00:00,Hill Top,True,SAC,200.0,310.58,309.72,1012,23,285.95,0,5.14,0.0,Other,other
566,23831,39.787,-74.826,2023-08-20 00:00:00,Dragway,True,EACC,1700.0,294.29,294.03,1016,60,286.23,0,0.0,0.0,Clear,clear sky
567,23832,30.798,-88.415,2023-08-21 00:00:00,6282 MS 612,True,SAC,165.0,305.26,312.1,1015,65,297.85,38,2.82,0.0,Clouds,scattered clouds
568,24092,32.674,-95.334,2023-08-22 00:00:00,Camp Lake,False,SAC,125.0,310.42,316.7,1012,44,296.11,0,0.0,0.0,Clear,clear sky
569,24099,34.81,-101.187,2023-08-23 00:00:00,Churchill,False,SAC,4520.0,308.54,308.86,1014,32,289.34,100,4.1,0.0,Clouds,overcast clouds
570,24128,36.827,-107.271,2023-08-05 00:00:00,American Mesa,False,SWC,386.0,303.61,301.69,1009,17,275.83,66,5.2,0.0,Clouds,broken clouds
571,24135,64.28,-145.939,2023-07-25 00:00:00,Pogo Mine Road,False,ACC,48792.0,303.58,303.89,1007,44,289.96,90,1.91,0.0,Clouds,overcast clouds
572,24136,63.739,-145.12,2023-08-06 00:00:00,Mount Hayes,False,ACC,6720.0,296.66,296.55,1017,57,287.66,17,2.58,0.0,Clouds,few clouds
573,24500,48.292,-121.406,2023-08-19 00:00:00,Huckleberry Flats,True,NWCC,134.0,291.05,290.04,1014,44,278.64,1,2.52,0.0,Clear,clear sky
574,24561,48.303,-113.755,2023-08-17 00:00:00,Mount Liebig,False,NRC,218.0,304.66,302.68,1009,20,279.0,0,3.05,0.0,Clear,clear sky
575,24565,35.087,-79.872,2023-08-24 00:00:00,Cagle Grave,True,SAC,131.0,300.88,301.55,1017,53,290.43,0,2.48,0.0,Clear,clear sky
576,24746,44.366,-122.535,2023-08-10 00:00:00,Wiley,False,NWCC,245.0,301.02,300.7,1012,40,286.19,31,2.99,0.0,Clouds,scattered clouds
577,24765,30.685,-88.893,2023-08-19 00:00:00,Beaver Pond,True,SAC,350.0,308.04,315.04,1011,59,298.83,4,3.57,0.0,Clear,clear sky
578,24770,29.717,-93.904,2023-08-12 00:00:00,Dry,True,SAC,875.0,303.52,310.52,1013,82,300.1,15,7.08,0.0,Clouds,few clouds
579,24792,38.155,-112.479,2023-08-06 00:00:00,Thompson Ridge,False,GBC,7253.0,299.74,299.74,1013,22,276.3,0,3.36,0.0,Clear,clear sky
580,24821,30.701,-90.573,2023-08-24 00:00:00,Rabbit_Pen,True,SAC,172.0,309.74,312.07,1012,36,292.25,66,2.17,0.0,Clouds,broken clouds
581,25269,41.08,-123.676,2023-08-21 00:00:00,Bighill 2,True,ONCC,117.0,299.0,299.16,1007,58,290.11,52,1.33,0.0,Clouds,broken clouds
582,25270,41.704,-122.641,2023-08-16 00:00:00,SKU AUGUST LIGHTNING COMPLEX,True,ONCC,883.0,308.34,305.78,1017,13,275.8,0,3.6,0.18,Rain,light rain
583,25279,45.933,-115.75,2023-07-11 00:00:00,Midnight,True,NRC,179.0,291.01,290.52,1013,64,284.11,80,2.47,0.28,Rain,light rain
584,25309,64.272,-149.422,2023-07-30 00:00:00,Anderson Complex,False,ACC,58933.0,292.09,291.89,1019,71,286.72,100,2.86,0.23,Rain,light rain
585,25681,33.826,-97.99,2023-08-27 00:00:00,Loop,True,SAC,2187.0,313.08,314.5,1009,26,289.94,38,0.66,0.0,Clouds,scattered clouds
586,25730,34.948,-119.691,2023-08-19 00:00:00,Plant,False,ONCC,5464.0,305.89,303.98,1003,22,281.4,0,2.24,0.0,Clear,clear sky
587,25742,32.384,-88.972,2023-08-26 00:00:00,Ridge Rd and Archie Rd,True,SAC,120.0,307.71,310.44,1012,43,293.31,34,1.02,0.0,Clouds,scattered clouds
588,25743,32.051,-89.458,2023-08-26 00:00:00,Smith County Road 115,True,SAC,125.0,308.0,312.72,1012,48,295.36,64,1.03,0.0,Clouds,broken clouds
589,25744,31.243,-91.058,2023-08-28 00:00:00,Redding 3,True,SAC,295.0,306.01,313.01,1007,64,298.29,88,2.26,0.0,Clouds,overcast clouds
590,26183,30.89,-89.227,2023-08-27 00:00:00,New Hope Rd,True,SAC,121.0,309.29,316.29,1008,59,300.0,79,1.02,0.0,Clouds,broken clouds
591,26496,34.672,-95.581,2023-08-25 00:00:00,Thunderstorm,True,SAC,235.0,310.85,315.46,1012,39,294.52,79,1.52,0.0,Clouds,broken clouds
592,26497,34.221,-94.6,2023-08-25 00:00:00,Tablerville Road,True,SAC,207.0,309.37,313.86,1013,43,294.8,78,1.95,0.0,Clouds,broken clouds
593,26501,26.931,-80.508,2023-08-15 00:00:00,Powerline Grade,False,SAC,700.0,302.96,309.71,1017,78,298.71,46,0.96,0.15,Rain,light rain
594,26502,31.343,-93.709,2023-07-24 00:00:00,Hogpen,False,SAC,1219.0,307.06,308.18,1015,39,291.16,2,2.44,0.0,Clear,clear sky
595,26519,48.459,-117.083,2023-07-06 00:00:00,Consalus,True,NRC,475.0,299.19,299.19,1012,24,277.07,92,1.3,0.0,Clouds,overcast clouds
596,26532,43.096,-114.371,2023-08-29 00:00:00,Telegraph,False,GBC,1381.0,305.08,303.12,1012,21,280.05,26,1.79,0.0,Clouds,scattered clouds
597,26964,35.039,-95.286,2023-08-29 00:00:00,179 Road,True,SAC,307.0,303.32,304.79,1012,52,292.38,0,2.32,0.0,Clear,clear sky
598,26965,30.077,-89.862,2023-07-31 00:00:00,Black Lagoon,False,SAC,448.0,307.09,313.18,1015,55,296.77,0,1.54,0.0,Clear,clear sky
599,26968,30.223,-84.943,2023-08-19 00:00:00,112,True,SAC,3312.0,302.85,308.16,1013,73,297.49,10,1.8,0.0,Clear,clear sky
600,26995,48.035,-116.164,2023-08-05 00:00:00,Buckskin 2,True,NRC,242.0,302.58,301.16,1014,26,281.09,100,3.55,0.0,Clouds,overcast clouds
601,27011,33.294,-108.493,2023-08-21 00:00:00,Packsaddle,True,SWC,120.0,299.87,299.29,1015,27,279.34,90,6.13,0.0,Clouds,overcast clouds
602,27012,33.396,-108.448,2023-08-03 00:00:00,Porcupine,True,SWC,3568.0,295.21,294.72,1015,48,283.7,72,2.38,1.69,Rain,moderate rain
603,27013,34.092,-111.613,2023-08-14 00:00:00,Misdan,True,SWC,774.0,305.72,304.16,1012,26,283.74,73,4.94,0.0,Clouds,broken clouds
604,27014,33.542,-107.834,2023-08-02 00:00:00,Dolan,True,SWC,3200.0,297.87,297.26,1016,33,280.53,49,3.38,0.0,Clouds,scattered clouds
605,27015,64.115,-141.131,2023-08-07 00:00:00,Wood,False,ACC,1644.0,298.45,298.16,1011,43,284.98,61,1.91,0.0,Clouds,broken clouds
606,27016,63.929,-146.022,2023-07-29 00:00:00,Ponds,False,ACC,17414.0,297.27,296.57,1016,32,279.56,100,7.72,0.0,Other,other
607,27017,64.076,-146.4,2023-07-25 00:00:00,Delta,False,ACC,57395.0,301.68,302.22,1008,50,290.25,91,1.39,0.0,Clouds,overcast clouds
608,27018,63.998,-150.106,2023-07-27 00:00:00,Clear Creek,False,ACC,52966.0,297.72,297.93,1016,65,290.71,55,0.67,0.0,Clouds,broken clouds
609,27019,66.37,-142.619,2023-08-03 00:00:00,Draanjik,False,ACC,1890.0,297.16,296.77,1017,44,284.17,100,3.48,0.0,Clouds,overcast clouds
610,27020,64.119,-141.673,2023-08-06 00:00:00,Napoleon,False,ACC,1037.0,297.9,297.71,1016,49,286.47,25,2.05,0.0,Clouds,scattered clouds
611,27021,64.5,-146.377,2023-07-28 00:00:00,McCoy Creek,False,ACC,14060.0,298.72,298.61,1018,49,287.22,78,1.76,0.0,Clouds,broken clouds
612,27023,45.379,-121.173,2023-08-29 00:00:00,WINSLOW_ROAD,True,NWCC,838.0,301.52,301.47,1014,44,288.1,30,2.68,0.0,Clouds,scattered clouds
613,27024,30.396,-89.829,2023-08-28 00:00:00,Burnt_Bridge_Road,True,SAC,423.0,303.85,306.91,1007,58,294.64,0,1.54,0.84,Rain,light rain
614,27418,31.103,-89.148,2023-08-23 00:00:00,County Line,True,SAC,1554.0,309.37,312.74,1014,40,293.62,37,1.34,0.0,Clouds,scattered clouds
615,27436,45.454,-120.489,2023-08-29 00:00:00,Cottonwood,True,NWCC,2370.0,308.57,307.26,1014,24,284.93,44,2.68,0.0,Clouds,scattered clouds
616,27468,47.353,-113.666,2023-07-18 00:00:00,Colt,True,NRC,7154.0,297.54,296.71,1010,26,276.82,0,4.41,0.0,Clear,clear sky
617,27485,35.968,-100.209,2023-08-31 00:00:00,Smore,True,SAC,1957.0,305.12,303.52,1014,26,283.24,0,0.0,0.0,Clear,clear sky
618,29570,31.048,-94.206,2023-08-24 00:00:00,Shearwood Creek,True,SAC,3562.0,310.74,315.22,1012,39,294.42,39,1.73,0.0,Clouds,scattered clouds
619,29601,20.87,-156.678,2023-08-08 00:00:00,Lahaina,False,ONCC,2170.0,302.1,307.75,1016,80,298.3,4,6.17,0.0,Clear,clear sky
620,29602,20.75,-156.331,2023-08-17 00:00:00,Upcountry,False,ONCC,1202.0,302.99,303.26,1015,45,289.78,20,11.32,0.0,Clouds,few clouds
621,29620,47.806,-109.362,2023-08-29 00:00:00,Coal Ridge,True,NRC,1206.0,303.62,301.74,1017,19,277.42,23,0.83,0.0,Clouds,few clouds
622,29707,36.097,-106.802,2023-08-07 00:00:00,Black Feather,False,SWC,2198.0,298.16,296.95,1013,9,264.21,0,6.19,0.0,Clear,clear sky
623,29737,46.044,-118.967,2023-09-02 00:00:00,Yellepit,True,NWCC,1562.0,299.87,300.0,1009,44,286.61,49,1.92,0.0,Clouds,scattered clouds
624,29784,26.325,-80.528,2023-08-28 00:00:00,Mile Marker 47,True,SAC,660.0,301.21,306.56,1008,87,298.84,75,1.2,0.19,Rain,light rain
625,29811,47.54,-117.731,2023-08-18 00:00:00,Gray,False,NWCC,10085.0,307.21,305.09,1007,19,280.34,40,10.8,0.0,Clouds,scattered clouds
626,29851,31.635,-111.651,2023-08-29 00:00:00,Lalo,False,SWC,3426.0,309.05,307.88,1007,24,285.33,52,1.81,0.0,Clouds,broken clouds
627,29856,34.826,-93.188,2023-09-04 00:00:00,Trail 45,True,SAC,500.0,306.55,309.09,1012,46,293.35,66,3.95,0.0,Clouds,broken clouds
628,29857,28.709,-98.218,2023-09-05 00:00:00,Olmos Creek,True,SAC,304.0,307.86,314.86,1006,56,297.79,24,6.04,0.0,Clouds,few clouds
629,29858,33.213,-100.394,2023-09-05 00:00:00,Peacock,True,SAC,2304.0,312.75,311.16,1002,17,283.16,11,5.44,0.0,Clouds,few clouds
630,29859,33.961,-98.549,2023-09-05 00:00:00,Kiel,True,SAC,513.0,311.07,310.66,1005,24,287.01,0,9.26,0.0,Clear,clear sky
631,29913,45.501,-108.386,2023-08-29 00:00:00,Pryor Creek Rd,True,NRC,3231.0,302.18,301.17,1016,32,283.83,51,1.3,0.0,Clouds,broken clouds
632,29914,48.163,-104.81,2023-09-01 00:00:00,Route 1,True,NRC,1437.0,298.45,298.05,1004,39,283.51,8,7.41,0.0,Clear,clear sky
633,29915,47.142,-113.967,2023-07-26 00:00:00,Big Knife,True,NRC,7276.0,299.65,299.65,1014,30,280.68,0,4.41,0.0,Clear,clear sky
634,29919,33.651,-105.466,2023-08-23 00:00:00,West Mountain,True,SWC,625.0,299.26,299.26,1017,39,284.24,75,5.03,0.0,Clouds,broken clouds
635,29931,42.947,-117.461,2023-09-06 00:00:00,North Side,True,NWCC,380.0,297.65,297.02,1010,33,280.34,17,0.56,0.0,Clouds,few clouds
636,30219,39.917,-74.313,2023-09-04 00:00:00,Air Park,True,EACC,831.0,299.53,299.53,1012,59,290.88,8,2.33,0.0,Clear,clear sky
637,30467,34.468,-100.816,2023-09-07 00:00:00,Buffalo Flats,True,SAC,446.0,306.96,307.12,1012,35,289.37,1,3.98,0.0,Clear,clear sky
638,30468,34.716,-93.86,2023-09-07 00:00:00,Cedar Cabin,True,SAC,657.0,304.76,304.13,1012,35,287.44,0,2.34,0.0,Clear,clear sky
639,30469,34.403,-98.254,2023-09-04 00:00:00,Walters,True,SAC,1059.0,310.91,309.11,1006,18,282.53,38,2.54,0.0,Clouds,scattered clouds
640,30486,45.893,-119.293,2023-09-04 00:00:00,Bensel Fire,False,NWCC,645.0,301.73,301.27,1008,39,286.43,20,8.75,0.0,Clouds,few clouds
641,30529,32.101,-90.505,2023-09-01 00:00:00,Dog Road And Dixon Road,True,SAC,120.0,303.53,303.16,1011,39,288.03,8,2.6,0.0,Clear,clear sky
642,30704,27.4,-98.579,2023-09-07 00:00:00,Boilermaker,False,SAC,300.0,308.71,312.81,1013,44,294.58,0,5.14,0.0,Clear,clear sky
643,30707,35.436,-100.806,2023-09-08 00:00:00,Thut Hill,True,SAC,1295.0,311.22,310.62,1007,23,286.49,21,4.6,0.0,Clouds,few clouds
644,30740,33.714,-103.822,2023-09-07 00:00:00,Chisum,True,SWC,2691.0,309.05,306.73,1010,16,279.32,1,3.93,0.0,Clear,clear sky
645,30771,31.738,-89.76,2023-09-07 00:00:00,Mt Olive Rd And Hwy 541,True,SAC,145.0,305.96,309.34,1013,51,294.49,53,0.87,0.0,Clouds,broken clouds
646,31153,32.675,-99.531,2023-09-09 00:00:00,Cactus,True,SAC,615.0,314.49,312.79,1009,15,282.67,44,3.67,0.0,Clouds,scattered clouds
647,31154,29.701,-93.93,2023-09-04 00:00:00,Unwelcome,True,SAC,2270.0,302.7,309.7,1012,83,299.5,26,7.69,0.0,Clouds,scattered clouds
648,31155,33.619,-99.068,2023-09-08 00:00:00,Cowan,True,SAC,5075.0,314.43,313.68,1008,18,285.36,15,4.2,0.0,Clouds,few clouds
649,31156,33.695,-99.212,2023-09-09 00:00:00,Moonshine,True,SAC,2306.0,314.39,313.62,1008,18,285.33,81,1.4,0.0,Clouds,broken clouds
650,31157,32.824,-98.659,2023-09-09 00:00:00,Cedar Creek,True,SAC,500.0,315.46,313.67,1008,14,282.4,61,2.01,0.0,Clouds,broken clouds
651,31215,43.241,-114.311,2023-09-09 00:00:00,Wedge,True,GBC,7375.0,299.71,299.71,1014,40,285.02,91,4.55,0.0,Clouds,overcast clouds
652,31217,46.839,-120.373,2023-09-10 00:00:00,Tendollar,False,NWCC,300.0,301.7,300.52,1017,27,280.9,0,2.03,0.0,Clear,clear sky
653,31551,48.034,-117.23,2023-08-18 00:00:00,Oregon,True,NWCC,10817.0,309.06,306.2,1006,6,266.71,0,5.14,0.0,Clear,clear sky
654,31931,30.856,-95.628,2023-09-01 00:00:00,Game Preserve,True,SAC,4428.0,307.51,306.57,1011,28,286.38,0,1.54,0.0,Clear,clear sky
655,31932,34.277,-94.67,2023-09-02 00:00:00,White Oak Mountain,True,SAC,630.0,304.99,304.87,1015,38,288.92,2,1.95,0.0,Clear,clear sky
656,31933,34.971,-95.971,2023-09-06 00:00:00,Limestone Gap,True,SAC,5824.0,309.57,312.78,1010,39,293.39,0,2.06,0.0,Clear,clear sky
657,31941,34.681,-105.285,2023-09-10 00:00:00,Berlier Ranch,True,SWC,1810.0,300.67,299.91,1016,30,281.56,75,4.56,0.0,Clouds,broken clouds
658,31942,32.328,-110.705,2023-09-07 00:00:00,Molino 3,True,SWC,485.0,308.65,306.14,1009,14,277.09,19,3.13,0.0,Clouds,few clouds
659,31958,39.615,-108.714,2023-08-21 00:00:00,Pike Ridge,False,RMC,246.0,301.56,300.16,1011,19,275.74,39,4.8,0.0,Clouds,scattered clouds
660,32152,30.963,-93.508,2023-08-29 00:00:00,Miller,False,SAC,1200.0,302.71,305.91,1009,64,295.18,42,2.69,0.0,Clouds,scattered clouds
661,32155,26.694,-98.85,2023-09-11 00:00:00,Gunsmoke,True,SAC,447.0,309.17,311.66,1011,38,292.61,22,7.54,0.0,Clouds,few clouds
662,32188,35.059,-91.778,2023-09-09 00:00:00,Beebe,True,SAC,385.0,299.98,300.64,1016,54,289.9,0,2.3,0.0,Clear,clear sky
663,32699,48.999,-119.876,2023-08-18 00:00:00,Crater Creek,False,NWCC,5055.0,300.26,299.76,1003,33,282.62,100,4.24,0.0,Clouds,overcast clouds
664,32714,30.267,-93.978,2023-09-10 00:00:00,Gist Road,True,SAC,417.0,304.95,307.15,1014,50,293.24,73,1.7,0.0,Clouds,broken clouds
665,32721,32.958,-108.875,2023-09-11 00:00:00,Y 6,True,SWC,1160.0,304.76,302.69,1010,18,277.57,95,5.28,0.0,Clouds,overcast clouds
666,33212,31.675,-109.525,2023-09-11 00:00:00,Swisshelm,True,SWC,442.0,306.43,304.09,1009,15,276.32,27,3.65,0.0,Clouds,scattered clouds
667,33652,46.728,-120.448,2023-09-12 00:00:00,South Slope,True,NWCC,341.0,301.35,300.26,1012,27,280.6,75,2.06,0.0,Clouds,broken clouds
668,33653,43.395,-122.478,2023-08-27 00:00:00,Ridge,True,NWCC,214.0,295.64,294.99,1014,40,281.38,1,3.43,0.0,Clear,clear sky
669,33672,29.771,-94.105,2023-09-12 00:00:00,Willow Slough,False,SAC,1945.0,303.26,306.4,1013,61,294.91,1,3.8,0.0,Clear,clear sky
670,33691,34.504,-110.95,2023-09-07 00:00:00,Labor,False,SWC,4038.0,299.68,299.68,1015,20,274.91,0,4.21,0.0,Clear,clear sky
671,34539,44.093,-122.03,2023-08-27 00:00:00,Pothole,True,NWCC,109.0,301.4,301.11,1014,41,286.91,19,3.82,0.0,Clouds,few clouds
672,34540,44.162,-122.143,2023-08-26 00:00:00,Horse Creek,True,NWCC,763.0,304.89,304.29,1014,35,287.55,38,3.01,0.0,Clouds,scattered clouds
673,34557,25.428,-80.93,2023-09-16 00:00:00,Canepatch,False,SAC,336.0,301.93,304.9,1013,67,295.19,72,1.83,0.24,Rain,light rain
674,34558,30.931,-92.807,2023-08-31 00:00:00,Elizabeth,True,SAC,940.0,306.23,305.4,1008,31,286.85,0,1.54,0.0,Clear,clear sky
675,34559,26.066,-98.139,2023-09-05 00:00:00,Santa Ana,True,SAC,400.0,308.12,311.25,1007,43,293.67,0,8.23,0.0,Clear,clear sky
